t,x,y
19705,-1.24184e+07,-3.09451e+07
19715.1,-1.24339e+07,-3.09293e+07
19725.2,-1.24495e+07,-3.09135e+07
19735.3,-1.2465e+07,-3.08977e+07
19745.4,-1.24804e+07,-3.08818e+07
19755.5,-1.24959e+07,-3.08659e+07
19765.6,-1.25114e+07,-3.08499e+07
19775.7,-1.25268e+07,-3.0834e+07
19785.8,-1.25423e+07,-3.0818e+07
19795.9,-1.25577e+07,-3.08019e+07
19806,-1.25731e+07,-3.07858e+07
19816.1,-1.25885e+07,-3.07697e+07
19826.2,-1.26038e+07,-3.07536e+07
19836.3,-1.26192e+07,-3.07374e+07
19846.4,-1.26346e+07,-3.07212e+07
19856.5,-1.26499e+07,-3.0705e+07
19866.6,-1.26652e+07,-3.06887e+07
19876.7,-1.26805e+07,-3.06724e+07
19886.8,-1.26958e+07,-3.0656e+07
19896.9,-1.27111e+07,-3.06397e+07
19907,-1.27263e+07,-3.06232e+07
19917.1,-1.27416e+07,-3.06068e+07
19927.2,-1.27568e+07,-3.05903e+07
19937.3,-1.27721e+07,-3.05738e+07
19947.4,-1.27873e+07,-3.05572e+07
19957.5,-1.28025e+07,-3.05407e+07
19967.6,-1.28176e+07,-3.0524e+07
19977.7,-1.28328e+07,-3.05074e+07
19987.8,-1.28479e+07,-3.04907e+07
19997.9,-1.28631e+07,-3.0474e+07
20008,-1.28782e+07,-3.04572e+07
20018.1,-1.28933e+07,-3.04404e+07
20028.2,-1.29084e+07,-3.04236e+07
20038.3,-1.29235e+07,-3.04067e+07
20048.4,-1.29385e+07,-3.03898e+07
20058.5,-1.29536e+07,-3.03729e+07
20068.6,-1.29686e+07,-3.0356e+07
20078.7,-1.29836e+07,-3.0339e+07
20088.8,-1.29986e+07,-3.03219e+07
20098.9,-1.30136e+07,-3.03049e+07
20109,-1.30286e+07,-3.02878e+07
20119.1,-1.30436e+07,-3.02706e+07
20129.2,-1.30585e+07,-3.02535e+07
20139.3,-1.30734e+07,-3.02363e+07
20149.4,-1.30884e+07,-3.0219e+07
20159.5,-1.31033e+07,-3.02018e+07
20169.6,-1.31181e+07,-3.01844e+07
20179.7,-1.3133e+07,-3.01671e+07
20189.8,-1.31479e+07,-3.01497e+07
20199.9,-1.31627e+07,-3.01323e+07
20210,-1.31775e+07,-3.01149e+07
20220.1,-1.31923e+07,-3.00974e+07
20230.2,-1.32071e+07,-3.00799e+07
20240.3,-1.32219e+07,-3.00623e+07
20250.4,-1.32367e+07,-3.00448e+07
20260.5,-1.32514e+07,-3.00271e+07
20270.6,-1.32662e+07,-3.00095e+07
20280.7,-1.32809e+07,-2.99918e+07
20290.8,-1.32956e+07,-2.99741e+07
20300.9,-1.33103e+07,-2.99563e+07
20311,-1.3325e+07,-2.99385e+07
20321.1,-1.33396e+07,-2.99207e+07
20331.2,-1.33543e+07,-2.99029e+07
20341.3,-1.33689e+07,-2.9885e+07
20351.4,-1.33835e+07,-2.9867e+07
20361.5,-1.33981e+07,-2.98491e+07
20371.6,-1.34127e+07,-2.98311e+07
20381.7,-1.34272e+07,-2.98131e+07
20391.8,-1.34418e+07,-2.9795e+07
20401.9,-1.34563e+07,-2.97769e+07
20412,-1.34708e+07,-2.97588e+07
20422.1,-1.34853e+07,-2.97406e+07
20432.2,-1.34998e+07,-2.97224e+07
20442.3,-1.35143e+07,-2.97041e+07
20452.4,-1.35288e+07,-2.96859e+07
20462.5,-1.35432e+07,-2.96676e+07
20472.6,-1.35576e+07,-2.96492e+07
20482.7,-1.3572e+07,-2.96308e+07
20492.8,-1.35864e+07,-2.96124e+07
20502.9,-1.36008e+07,-2.9594e+07
20513,-1.36151e+07,-2.95755e+07
20523.1,-1.36295e+07,-2.9557e+07
20533.2,-1.36438e+07,-2.95384e+07
20543.3,-1.36581e+07,-2.95198e+07
20553.4,-1.36724e+07,-2.95012e+07
20563.5,-1.36867e+07,-2.94826e+07
20573.6,-1.3701e+07,-2.94639e+07
20583.7,-1.37152e+07,-2.94451e+07
20593.8,-1.37294e+07,-2.94264e+07
20603.9,-1.37437e+07,-2.94076e+07
20614,-1.37579e+07,-2.93887e+07
20624.1,-1.3772e+07,-2.93699e+07
20634.2,-1.37862e+07,-2.9351e+07
20644.3,-1.38003e+07,-2.9332e+07
20654.4,-1.38145e+07,-2.93131e+07
20664.5,-1.38286e+07,-2.92941e+07
20674.6,-1.38427e+07,-2.9275e+07
20684.7,-1.38568e+07,-2.92559e+07
20694.8,-1.38708e+07,-2.92368e+07
20704.9,-1.38849e+07,-2.92177e+07
20715,-1.38989e+07,-2.91985e+07
20725.1,-1.39129e+07,-2.91793e+07
20735.2,-1.39269e+07,-2.916e+07
20745.3,-1.39409e+07,-2.91407e+07
20755.4,-1.39549e+07,-2.91214e+07
20765.5,-1.39688e+07,-2.91021e+07
20775.6,-1.39828e+07,-2.90827e+07
20785.7,-1.39967e+07,-2.90632e+07
20795.8,-1.40106e+07,-2.90438e+07
20805.9,-1.40245e+07,-2.90243e+07
20816,-1.40383e+07,-2.90047e+07
20826.1,-1.40522e+07,-2.89852e+07
20836.2,-1.4066e+07,-2.89656e+07
20846.3,-1.40798e+07,-2.89459e+07
20856.4,-1.40936e+07,-2.89263e+07
20866.5,-1.41074e+07,-2.89065e+07
20876.6,-1.41211e+07,-2.88868e+07
20886.7,-1.41349e+07,-2.8867e+07
20896.8,-1.41486e+07,-2.88472e+07
20906.9,-1.41623e+07,-2.88273e+07
20917,-1.4176e+07,-2.88075e+07
20927.1,-1.41897e+07,-2.87875e+07
20937.2,-1.42033e+07,-2.87676e+07
20947.3,-1.4217e+07,-2.87476e+07
20957.4,-1.42306e+07,-2.87276e+07
20967.5,-1.42442e+07,-2.87075e+07
20977.6,-1.42578e+07,-2.86874e+07
20987.7,-1.42714e+07,-2.86673e+07
20997.8,-1.42849e+07,-2.86471e+07
21007.9,-1.42984e+07,-2.86269e+07
21018,-1.4312e+07,-2.86066e+07
21028.1,-1.43255e+07,-2.85864e+07
21038.2,-1.43389e+07,-2.85661e+07
21048.3,-1.43524e+07,-2.85457e+07
21058.4,-1.43658e+07,-2.85253e+07
21068.5,-1.43793e+07,-2.85049e+07
21078.6,-1.43927e+07,-2.84844e+07
21088.7,-1.44061e+07,-2.8464e+07
21098.8,-1.44194e+07,-2.84434e+07
21108.9,-1.44328e+07,-2.84229e+07
21119,-1.44461e+07,-2.84023e+07
21129.1,-1.44595e+07,-2.83816e+07
21139.2,-1.44728e+07,-2.8361e+07
21149.3,-1.4486e+07,-2.83403e+07
21159.4,-1.44993e+07,-2.83195e+07
21169.5,-1.45125e+07,-2.82987e+07
21179.6,-1.45258e+07,-2.82779e+07
21189.7,-1.4539e+07,-2.82571e+07
21199.8,-1.45522e+07,-2.82362e+07
21209.9,-1.45653e+07,-2.82153e+07
21220,-1.45785e+07,-2.81943e+07
21230.1,-1.45916e+07,-2.81733e+07
21240.2,-1.46047e+07,-2.81523e+07
21250.3,-1.46178e+07,-2.81312e+07
21260.4,-1.46309e+07,-2.81101e+07
21270.5,-1.4644e+07,-2.8089e+07
21280.6,-1.4657e+07,-2.80678e+07
21290.7,-1.467e+07,-2.80466e+07
21300.8,-1.4683e+07,-2.80254e+07
21310.9,-1.4696e+07,-2.80041e+07
21321,-1.4709e+07,-2.79828e+07
21331.1,-1.47219e+07,-2.79615e+07
21341.2,-1.47349e+07,-2.79401e+07
21351.3,-1.47478e+07,-2.79186e+07
21361.4,-1.47607e+07,-2.78972e+07
21371.5,-1.47735e+07,-2.78757e+07
21381.6,-1.47864e+07,-2.78542e+07
21391.7,-1.47992e+07,-2.78326e+07
21401.8,-1.4812e+07,-2.7811e+07
21411.9,-1.48248e+07,-2.77894e+07
21422,-1.48376e+07,-2.77677e+07
21432.1,-1.48504e+07,-2.7746e+07
21442.2,-1.48631e+07,-2.77242e+07
21452.3,-1.48758e+07,-2.77024e+07
21462.4,-1.48885e+07,-2.76806e+07
21472.5,-1.49012e+07,-2.76588e+07
21482.6,-1.49138e+07,-2.76369e+07
21492.7,-1.49265e+07,-2.76149e+07
21502.8,-1.49391e+07,-2.7593e+07
21512.9,-1.49517e+07,-2.7571e+07
21523,-1.49643e+07,-2.75489e+07
21533.1,-1.49768e+07,-2.75269e+07
21543.2,-1.49894e+07,-2.75047e+07
21553.3,-1.50019e+07,-2.74826e+07
21563.4,-1.50144e+07,-2.74604e+07
21573.5,-1.50269e+07,-2.74382e+07
21583.6,-1.50393e+07,-2.74159e+07
21593.7,-1.50518e+07,-2.73936e+07
21603.8,-1.50642e+07,-2.73713e+07
21613.9,-1.50766e+07,-2.7349e+07
21624,-1.5089e+07,-2.73265e+07
21634.1,-1.51013e+07,-2.73041e+07
21644.2,-1.51137e+07,-2.72816e+07
21654.3,-1.5126e+07,-2.72591e+07
21664.4,-1.51383e+07,-2.72366e+07
21674.5,-1.51506e+07,-2.7214e+07
21684.6,-1.51628e+07,-2.71914e+07
21694.7,-1.51751e+07,-2.71687e+07
21704.8,-1.51873e+07,-2.7146e+07
21714.9,-1.51995e+07,-2.71233e+07
21725,-1.52117e+07,-2.71005e+07
21735.1,-1.52238e+07,-2.70777e+07
21745.2,-1.5236e+07,-2.70549e+07
21755.3,-1.52481e+07,-2.7032e+07
21765.4,-1.52602e+07,-2.70091e+07
21775.5,-1.52722e+07,-2.69861e+07
21785.6,-1.52843e+07,-2.69631e+07
21795.7,-1.52963e+07,-2.69401e+07
21805.8,-1.53083e+07,-2.6917e+07
21815.9,-1.53203e+07,-2.68939e+07
21826,-1.53323e+07,-2.68708e+07
21836.1,-1.53442e+07,-2.68476e+07
21846.2,-1.53562e+07,-2.68244e+07
21856.3,-1.53681e+07,-2.68012e+07
21866.4,-1.538e+07,-2.67779e+07
21876.5,-1.53918e+07,-2.67546e+07
21886.6,-1.54037e+07,-2.67312e+07
21896.7,-1.54155e+07,-2.67078e+07
21906.8,-1.54273e+07,-2.66844e+07
21916.9,-1.54391e+07,-2.66609e+07
21927,-1.54508e+07,-2.66374e+07
21937.1,-1.54625e+07,-2.66139e+07
21947.2,-1.54743e+07,-2.65903e+07
21957.3,-1.54859e+07,-2.65667e+07
21967.4,-1.54976e+07,-2.6543e+07
21977.5,-1.55093e+07,-2.65193e+07
21987.6,-1.55209e+07,-2.64956e+07
21997.7,-1.55325e+07,-2.64718e+07
22007.8,-1.55441e+07,-2.6448e+07
22017.9,-1.55556e+07,-2.64242e+07
22028,-1.55672e+07,-2.64003e+07
22038.1,-1.55787e+07,-2.63764e+07
22048.2,-1.55902e+07,-2.63524e+07
22058.3,-1.56017e+07,-2.63285e+07
22068.4,-1.56131e+07,-2.63044e+07
22078.5,-1.56245e+07,-2.62804e+07
22088.6,-1.56359e+07,-2.62563e+07
22098.7,-1.56473e+07,-2.62321e+07
22108.8,-1.56587e+07,-2.62079e+07
22118.9,-1.567e+07,-2.61837e+07
22129,-1.56813e+07,-2.61595e+07
22139.1,-1.56926e+07,-2.61352e+07
22149.2,-1.57039e+07,-2.61109e+07
22159.3,-1.57152e+07,-2.60865e+07
22169.4,-1.57264e+07,-2.60621e+07
22179.5,-1.57376e+07,-2.60377e+07
22189.6,-1.57488e+07,-2.60132e+07
22199.7,-1.57599e+07,-2.59887e+07
22209.8,-1.57711e+07,-2.59641e+07
22219.9,-1.57822e+07,-2.59395e+07
22230,-1.57933e+07,-2.59149e+07
22240.1,-1.58043e+07,-2.58902e+07
22250.2,-1.58154e+07,-2.58655e+07
22260.3,-1.58264e+07,-2.58408e+07
22270.4,-1.58374e+07,-2.5816e+07
22280.5,-1.58484e+07,-2.57912e+07
22290.6,-1.58593e+07,-2.57663e+07
22300.7,-1.58702e+07,-2.57415e+07
22310.8,-1.58811e+07,-2.57165e+07
22320.9,-1.5892e+07,-2.56916e+07
22331,-1.59029e+07,-2.56666e+07
22341.1,-1.59137e+07,-2.56415e+07
22351.2,-1.59245e+07,-2.56164e+07
22361.3,-1.59353e+07,-2.55913e+07
22371.4,-1.59461e+07,-2.55662e+07
22381.5,-1.59568e+07,-2.5541e+07
22391.6,-1.59675e+07,-2.55157e+07
22401.7,-1.59782e+07,-2.54905e+07
22411.8,-1.59889e+07,-2.54651e+07
22421.9,-1.59995e+07,-2.54398e+07
22432,-1.60102e+07,-2.54144e+07
22442.1,-1.60208e+07,-2.5389e+07
22452.2,-1.60313e+07,-2.53635e+07
22462.3,-1.60419e+07,-2.5338e+07
22472.4,-1.60524e+07,-2.53125e+07
22482.5,-1.60629e+07,-2.52869e+07
22492.6,-1.60734e+07,-2.52613e+07
22502.7,-1.60838e+07,-2.52356e+07
22512.8,-1.60943e+07,-2.521e+07
22522.9,-1.61047e+07,-2.51842e+07
22533,-1.6115e+07,-2.51585e+07
22543.1,-1.61254e+07,-2.51327e+07
22553.2,-1.61357e+07,-2.51068e+07
22563.3,-1.6146e+07,-2.50809e+07
22573.4,-1.61563e+07,-2.5055e+07
22583.5,-1.61666e+07,-2.5029e+07
22593.6,-1.61768e+07,-2.5003e+07
22603.7,-1.6187e+07,-2.4977e+07
22613.8,-1.61972e+07,-2.49509e+07
22623.9,-1.62073e+07,-2.49248e+07
22634,-1.62175e+07,-2.48987e+07
22644.1,-1.62276e+07,-2.48725e+07
22654.2,-1.62376e+07,-2.48462e+07
22664.3,-1.62477e+07,-2.482e+07
22674.4,-1.62577e+07,-2.47937e+07
22684.5,-1.62677e+07,-2.47673e+07
22694.6,-1.62777e+07,-2.47409e+07
22704.7,-1.62877e+07,-2.47145e+07
22714.8,-1.62976e+07,-2.46881e+07
22724.9,-1.63075e+07,-2.46616e+07
22735,-1.63174e+07,-2.4635e+07
22745.1,-1.63272e+07,-2.46084e+07
22755.2,-1.6337e+07,-2.45818e+07
22765.3,-1.63468e+07,-2.45552e+07
22775.4,-1.63566e+07,-2.45285e+07
22785.5,-1.63663e+07,-2.45017e+07
22795.6,-1.63761e+07,-2.4475e+07
22805.7,-1.63858e+07,-2.44482e+07
22815.8,-1.63954e+07,-2.44213e+07
22825.9,-1.64051e+07,-2.43944e+07
22836,-1.64147e+07,-2.43675e+07
22846.1,-1.64243e+07,-2.43405e+07
22856.2,-1.64338e+07,-2.43135e+07
22866.3,-1.64434e+07,-2.42865e+07
22876.4,-1.64529e+07,-2.42594e+07
22886.5,-1.64624e+07,-2.42323e+07
22896.6,-1.64718e+07,-2.42051e+07
22906.7,-1.64813e+07,-2.41779e+07
22916.8,-1.64907e+07,-2.41507e+07
22926.9,-1.65e+07,-2.41234e+07
22937,-1.65094e+07,-2.40961e+07
22947.1,-1.65187e+07,-2.40687e+07
22957.2,-1.6528e+07,-2.40413e+07
22967.3,-1.65373e+07,-2.40139e+07
22977.4,-1.65465e+07,-2.39864e+07
22987.5,-1.65557e+07,-2.39589e+07
22997.6,-1.65649e+07,-2.39313e+07
23007.7,-1.65741e+07,-2.39037e+07
23017.8,-1.65832e+07,-2.38761e+07
23027.9,-1.65923e+07,-2.38484e+07
23038,-1.66014e+07,-2.38207e+07
23048.1,-1.66104e+07,-2.37929e+07
23058.2,-1.66195e+07,-2.37651e+07
23068.3,-1.66285e+07,-2.37373e+07
23078.4,-1.66374e+07,-2.37094e+07
23088.5,-1.66464e+07,-2.36815e+07
23098.6,-1.66553e+07,-2.36536e+07
23108.7,-1.66642e+07,-2.36256e+07
23118.8,-1.6673e+07,-2.35975e+07
23128.9,-1.66818e+07,-2.35695e+07
23139,-1.66906e+07,-2.35414e+07
23149.1,-1.66994e+07,-2.35132e+07
23159.2,-1.67081e+07,-2.3485e+07
23169.3,-1.67169e+07,-2.34568e+07
23179.4,-1.67255e+07,-2.34285e+07
23189.5,-1.67342e+07,-2.34002e+07
23199.6,-1.67428e+07,-2.33719e+07
23209.7,-1.67514e+07,-2.33435e+07
23219.8,-1.676e+07,-2.3315e+07
23229.9,-1.67685e+07,-2.32866e+07
23240,-1.67771e+07,-2.32581e+07
23250.1,-1.67855e+07,-2.32295e+07
23260.2,-1.6794e+07,-2.32009e+07
23270.3,-1.68024e+07,-2.31723e+07
23280.4,-1.68108e+07,-2.31436e+07
23290.5,-1.68192e+07,-2.31149e+07
23300.6,-1.68275e+07,-2.30861e+07
23310.7,-1.68358e+07,-2.30574e+07
23320.8,-1.68441e+07,-2.30285e+07
23330.9,-1.68524e+07,-2.29996e+07
23341,-1.68606e+07,-2.29707e+07
23351.1,-1.68688e+07,-2.29418e+07
23361.2,-1.68769e+07,-2.29128e+07
23371.3,-1.68851e+07,-2.28838e+07
23381.4,-1.68932e+07,-2.28547e+07
23391.5,-1.69013e+07,-2.28256e+07
23401.6,-1.69093e+07,-2.27964e+07
23411.7,-1.69173e+07,-2.27672e+07
23421.8,-1.69253e+07,-2.2738e+07
23431.9,-1.69332e+07,-2.27087e+07
23442,-1.69412e+07,-2.26794e+07
23452.1,-1.69491e+07,-2.265e+07
23462.2,-1.69569e+07,-2.26206e+07
23472.3,-1.69647e+07,-2.25912e+07
23482.4,-1.69725e+07,-2.25617e+07
23492.5,-1.69803e+07,-2.25322e+07
23502.6,-1.6988e+07,-2.25026e+07
23512.7,-1.69958e+07,-2.2473e+07
23522.8,-1.70034e+07,-2.24434e+07
23532.9,-1.70111e+07,-2.24137e+07
23543,-1.70187e+07,-2.2384e+07
23553.1,-1.70263e+07,-2.23542e+07
23563.2,-1.70338e+07,-2.23244e+07
23573.3,-1.70413e+07,-2.22945e+07
23583.4,-1.70488e+07,-2.22646e+07
23593.5,-1.70563e+07,-2.22347e+07
23603.6,-1.70637e+07,-2.22047e+07
23613.7,-1.70711e+07,-2.21747e+07
23623.8,-1.70785e+07,-2.21447e+07
23633.9,-1.70858e+07,-2.21146e+07
23644,-1.70931e+07,-2.20844e+07
23654.1,-1.71004e+07,-2.20543e+07
23664.2,-1.71076e+07,-2.20241e+07
23674.3,-1.71148e+07,-2.19938e+07
23684.4,-1.7122e+07,-2.19635e+07
23694.5,-1.71291e+07,-2.19331e+07
23704.6,-1.71362e+07,-2.19028e+07
23714.7,-1.71433e+07,-2.18723e+07
23724.8,-1.71504e+07,-2.18419e+07
23734.9,-1.71574e+07,-2.18114e+07
23745,-1.71643e+07,-2.17808e+07
23755.1,-1.71713e+07,-2.17502e+07
23765.2,-1.71782e+07,-2.17196e+07
23775.3,-1.71851e+07,-2.16889e+07
23785.4,-1.71919e+07,-2.16582e+07
23795.5,-1.71987e+07,-2.16274e+07
23805.6,-1.72055e+07,-2.15966e+07
23815.7,-1.72123e+07,-2.15658e+07
23825.8,-1.7219e+07,-2.15349e+07
23835.9,-1.72256e+07,-2.1504e+07
23846,-1.72323e+07,-2.1473e+07
23856.1,-1.72389e+07,-2.1442e+07
23866.2,-1.72455e+07,-2.1411e+07
23876.3,-1.7252e+07,-2.13799e+07
23886.4,-1.72585e+07,-2.13487e+07
23896.5,-1.7265e+07,-2.13176e+07
23906.6,-1.72715e+07,-2.12863e+07
23916.7,-1.72779e+07,-2.12551e+07
23926.8,-1.72842e+07,-2.12238e+07
23936.9,-1.72906e+07,-2.11924e+07
23947,-1.72969e+07,-2.11611e+07
23957.1,-1.73032e+07,-2.11296e+07
23967.2,-1.73094e+07,-2.10982e+07
23977.3,-1.73156e+07,-2.10666e+07
23987.4,-1.73218e+07,-2.10351e+07
23997.5,-1.73279e+07,-2.10035e+07
24007.6,-1.7334e+07,-2.09718e+07
24017.7,-1.73401e+07,-2.09402e+07
24027.8,-1.73461e+07,-2.09084e+07
24037.9,-1.73521e+07,-2.08767e+07
24048,-1.7358e+07,-2.08449e+07
24058.1,-1.7364e+07,-2.0813e+07
24068.2,-1.73699e+07,-2.07811e+07
24078.3,-1.73757e+07,-2.07492e+07
24088.4,-1.73815e+07,-2.07172e+07
24098.5,-1.73873e+07,-2.06852e+07
24108.6,-1.7393e+07,-2.06531e+07
24118.7,-1.73988e+07,-2.0621e+07
24128.8,-1.74044e+07,-2.05889e+07
24138.9,-1.74101e+07,-2.05567e+07
24149,-1.74157e+07,-2.05244e+07
24159.1,-1.74212e+07,-2.04922e+07
24169.2,-1.74268e+07,-2.04598e+07
24179.3,-1.74322e+07,-2.04275e+07
24189.4,-1.74377e+07,-2.03951e+07
24199.5,-1.74431e+07,-2.03626e+07
24209.6,-1.74485e+07,-2.03301e+07
24219.7,-1.74538e+07,-2.02976e+07
24229.8,-1.74591e+07,-2.0265e+07
24239.9,-1.74644e+07,-2.02324e+07
24250,-1.74696e+07,-2.01997e+07
24260.1,-1.74748e+07,-2.0167e+07
24270.2,-1.748e+07,-2.01343e+07
24280.3,-1.74851e+07,-2.01015e+07
24290.4,-1.74902e+07,-2.00686e+07
24300.5,-1.74952e+07,-2.00358e+07
24310.6,-1.75003e+07,-2.00028e+07
24320.7,-1.75052e+07,-1.99699e+07
24330.8,-1.75102e+07,-1.99369e+07
24340.9,-1.7515e+07,-1.99038e+07
24351,-1.75199e+07,-1.98707e+07
24361.1,-1.75247e+07,-1.98376e+07
24371.2,-1.75295e+07,-1.98044e+07
24381.3,-1.75342e+07,-1.97712e+07
24391.4,-1.75389e+07,-1.97379e+07
24401.5,-1.75436e+07,-1.97046e+07
24411.6,-1.75482e+07,-1.96712e+07
24421.7,-1.75528e+07,-1.96378e+07
24431.8,-1.75574e+07,-1.96044e+07
24441.9,-1.75619e+07,-1.95709e+07
24452,-1.75663e+07,-1.95373e+07
24462.1,-1.75708e+07,-1.95038e+07
24472.2,-1.75751e+07,-1.94701e+07
24482.3,-1.75795e+07,-1.94365e+07
24492.4,-1.75838e+07,-1.94028e+07
24502.5,-1.75881e+07,-1.9369e+07
24512.6,-1.75923e+07,-1.93352e+07
24522.7,-1.75965e+07,-1.93014e+07
24532.8,-1.76006e+07,-1.92675e+07
24542.9,-1.76047e+07,-1.92336e+07
24553,-1.76088e+07,-1.91996e+07
24563.1,-1.76128e+07,-1.91656e+07
24573.2,-1.76168e+07,-1.91315e+07
24583.3,-1.76208e+07,-1.90974e+07
24593.4,-1.76247e+07,-1.90633e+07
24603.5,-1.76285e+07,-1.90291e+07
24613.6,-1.76324e+07,-1.89948e+07
24623.7,-1.76362e+07,-1.89605e+07
24633.8,-1.76399e+07,-1.89262e+07
24643.9,-1.76436e+07,-1.88918e+07
24654,-1.76472e+07,-1.88574e+07
24664.1,-1.76509e+07,-1.8823e+07
24674.2,-1.76544e+07,-1.87885e+07
24684.3,-1.7658e+07,-1.87539e+07
24694.4,-1.76615e+07,-1.87193e+07
24704.5,-1.76649e+07,-1.86847e+07
24714.6,-1.76683e+07,-1.865e+07
24724.7,-1.76717e+07,-1.86153e+07
24734.8,-1.7675e+07,-1.85805e+07
24744.9,-1.76783e+07,-1.85457e+07
24755,-1.76815e+07,-1.85108e+07
24765.1,-1.76847e+07,-1.84759e+07
24775.2,-1.76879e+07,-1.84409e+07
24785.3,-1.7691e+07,-1.8406e+07
24795.4,-1.7694e+07,-1.83709e+07
24805.5,-1.76971e+07,-1.83358e+07
24815.6,-1.77e+07,-1.83007e+07
24825.7,-1.7703e+07,-1.82655e+07
24835.8,-1.77059e+07,-1.82303e+07
24845.9,-1.77087e+07,-1.8195e+07
24856,-1.77115e+07,-1.81597e+07
24866.1,-1.77143e+07,-1.81244e+07
24876.2,-1.7717e+07,-1.80889e+07
24886.3,-1.77196e+07,-1.80535e+07
24896.4,-1.77223e+07,-1.8018e+07
24906.5,-1.77249e+07,-1.79825e+07
24916.6,-1.77274e+07,-1.79469e+07
24926.7,-1.77299e+07,-1.79112e+07
24936.8,-1.77323e+07,-1.78756e+07
24946.9,-1.77347e+07,-1.78399e+07
24957,-1.77371e+07,-1.78041e+07
24967.1,-1.77394e+07,-1.77683e+07
24977.2,-1.77417e+07,-1.77324e+07
24987.3,-1.77439e+07,-1.76965e+07
24997.4,-1.7746e+07,-1.76606e+07
25007.5,-1.77482e+07,-1.76246e+07
25017.6,-1.77502e+07,-1.75885e+07
25027.7,-1.77523e+07,-1.75524e+07
25037.8,-1.77543e+07,-1.75163e+07
25047.9,-1.77562e+07,-1.74801e+07
25058,-1.77581e+07,-1.74439e+07
25068.1,-1.776e+07,-1.74076e+07
25078.2,-1.77618e+07,-1.73713e+07
25088.3,-1.77635e+07,-1.7335e+07
25098.4,-1.77652e+07,-1.72985e+07
25108.5,-1.77669e+07,-1.72621e+07
25118.6,-1.77685e+07,-1.72256e+07
25128.7,-1.77701e+07,-1.7189e+07
25138.8,-1.77716e+07,-1.71524e+07
25148.9,-1.7773e+07,-1.71158e+07
25159,-1.77745e+07,-1.70791e+07
25169.1,-1.77758e+07,-1.70424e+07
25179.2,-1.77771e+07,-1.70056e+07
25189.3,-1.77784e+07,-1.69688e+07
25199.4,-1.77797e+07,-1.69319e+07
25209.5,-1.77808e+07,-1.6895e+07
25219.6,-1.7782e+07,-1.6858e+07
25229.7,-1.7783e+07,-1.6821e+07
25239.8,-1.77841e+07,-1.6784e+07
25249.9,-1.7785e+07,-1.67469e+07
25260,-1.7786e+07,-1.67097e+07
25270.1,-1.77869e+07,-1.66725e+07
25280.2,-1.77877e+07,-1.66353e+07
25290.3,-1.77885e+07,-1.6598e+07
25300.4,-1.77892e+07,-1.65606e+07
25310.5,-1.77899e+07,-1.65232e+07
25320.6,-1.77905e+07,-1.64858e+07
25330.7,-1.77911e+07,-1.64483e+07
25340.8,-1.77916e+07,-1.64108e+07
25350.9,-1.77921e+07,-1.63732e+07
25361,-1.77925e+07,-1.63356e+07
25371.1,-1.77929e+07,-1.62979e+07
25381.2,-1.77932e+07,-1.62602e+07
25391.3,-1.77935e+07,-1.62225e+07
25401.4,-1.77937e+07,-1.61847e+07
25411.5,-1.77939e+07,-1.61468e+07
25421.6,-1.7794e+07,-1.61089e+07
25431.7,-1.77941e+07,-1.60709e+07
25441.8,-1.77941e+07,-1.60329e+07
25451.9,-1.7794e+07,-1.59949e+07
25462,-1.77939e+07,-1.59568e+07
25472.1,-1.77938e+07,-1.59187e+07
25482.2,-1.77936e+07,-1.58805e+07
25492.3,-1.77933e+07,-1.58422e+07
25502.4,-1.7793e+07,-1.58039e+07
25512.5,-1.77927e+07,-1.57656e+07
25522.6,-1.77922e+07,-1.57272e+07
25532.7,-1.77918e+07,-1.56888e+07
25542.8,-1.77913e+07,-1.56503e+07
25552.9,-1.77907e+07,-1.56118e+07
25563,-1.779e+07,-1.55732e+07
25573.1,-1.77894e+07,-1.55346e+07
25583.2,-1.77886e+07,-1.5496e+07
25593.3,-1.77878e+07,-1.54572e+07
25603.4,-1.7787e+07,-1.54185e+07
25613.5,-1.77861e+07,-1.53797e+07
25623.6,-1.77851e+07,-1.53408e+07
25633.7,-1.77841e+07,-1.53019e+07
25643.8,-1.7783e+07,-1.52629e+07
25653.9,-1.77819e+07,-1.52239e+07
25664,-1.77807e+07,-1.51849e+07
25674.1,-1.77794e+07,-1.51458e+07
25684.2,-1.77781e+07,-1.51066e+07
25694.3,-1.77768e+07,-1.50674e+07
25704.4,-1.77754e+07,-1.50282e+07
25714.5,-1.77739e+07,-1.49889e+07
25724.6,-1.77724e+07,-1.49496e+07
25734.7,-1.77708e+07,-1.49102e+07
25744.8,-1.77691e+07,-1.48707e+07
25754.9,-1.77674e+07,-1.48312e+07
25765,-1.77657e+07,-1.47917e+07
25775.1,-1.77638e+07,-1.47521e+07
25785.2,-1.7762e+07,-1.47125e+07
25795.3,-1.776e+07,-1.46728e+07
25805.4,-1.7758e+07,-1.46331e+07
25815.5,-1.7756e+07,-1.45933e+07
25825.6,-1.77539e+07,-1.45535e+07
25835.7,-1.77517e+07,-1.45136e+07
25845.8,-1.77495e+07,-1.44737e+07
25855.9,-1.77472e+07,-1.44337e+07
25866,-1.77448e+07,-1.43937e+07
25876.1,-1.77424e+07,-1.43536e+07
25886.2,-1.77399e+07,-1.43135e+07
25896.3,-1.77374e+07,-1.42733e+07
