t,x,y
243.8,94703.5,6.61877e+06
243.9,94872.7,6.61884e+06
244,95042.1,6.61892e+06
244.1,95211.7,6.61899e+06
244.2,95381.5,6.61907e+06
244.3,95551.4,6.61914e+06
244.4,95721.6,6.61922e+06
244.5,95891.9,6.61929e+06
244.6,96062.4,6.61937e+06
244.7,96233.1,6.61944e+06
244.8,96404,6.61952e+06
244.9,96575.1,6.61959e+06
245,96746.3,6.61967e+06
245.1,96917.8,6.61974e+06
245.2,97089.4,6.61982e+06
245.3,97261.2,6.61989e+06
245.4,97433.2,6.61997e+06
245.5,97605.4,6.62004e+06
245.6,97777.8,6.62012e+06
245.7,97950.4,6.62019e+06
245.8,98123.1,6.62026e+06
245.9,98296.1,6.62034e+06
246,98469.2,6.62041e+06
246.1,98642.5,6.62048e+06
246.2,98816,6.62056e+06
246.3,98989.7,6.62063e+06
246.4,99163.6,6.62071e+06
246.5,99337.7,6.62078e+06
246.6,99512,6.62085e+06
246.7,99686.4,6.62093e+06
246.8,99861.1,6.621e+06
246.9,100036,6.62107e+06
247,100211,6.62114e+06
247.1,100386,6.62122e+06
247.2,100562,6.62129e+06
247.3,100737,6.62136e+06
247.4,100913,6.62144e+06
247.5,101089,6.62151e+06
247.6,101265,6.62158e+06
247.7,101441,6.62165e+06
247.8,101618,6.62172e+06
247.9,101795,6.6218e+06
248,101972,6.62187e+06
248.1,102149,6.62194e+06
248.2,102326,6.62201e+06
248.3,102503,6.62208e+06
248.4,102681,6.62216e+06
248.5,102859,6.62223e+06
248.6,103037,6.6223e+06
248.7,103215,6.62237e+06
248.8,103394,6.62244e+06
248.9,103572,6.62251e+06
249,103751,6.62258e+06
249.1,103930,6.62265e+06
249.2,104109,6.62273e+06
249.3,104289,6.6228e+06
249.4,104469,6.62287e+06
249.5,104648,6.62294e+06
249.6,104828,6.62301e+06
249.7,105008,6.62308e+06
249.8,105189,6.62315e+06
249.9,105369,6.62322e+06
250,105550,6.62329e+06
250.1,105731,6.62336e+06
250.2,105912,6.62343e+06
250.3,106094,6.6235e+06
250.4,106275,6.62357e+06
250.5,106457,6.62364e+06
250.6,106639,6.62371e+06
250.7,106821,6.62378e+06
250.8,107003,6.62385e+06
250.9,107186,6.62392e+06
251,107368,6.62399e+06
251.1,107551,6.62406e+06
251.2,107734,6.62413e+06
251.3,107918,6.62419e+06
251.4,108101,6.62426e+06
251.5,108285,6.62433e+06
251.6,108469,6.6244e+06
251.7,108653,6.62447e+06
251.8,108837,6.62454e+06
251.9,109021,6.62461e+06
252,109206,6.62467e+06
252.1,109391,6.62474e+06
252.2,109576,6.62481e+06
252.3,109761,6.62488e+06
252.4,109947,6.62495e+06
252.5,110132,6.62502e+06
252.6,110318,6.62508e+06
252.7,110504,6.62515e+06
252.8,110690,6.62522e+06
252.9,110877,6.62529e+06
253,111063,6.62535e+06
253.1,111250,6.62542e+06
253.2,111437,6.62549e+06
253.3,111624,6.62556e+06
253.4,111812,6.62562e+06
253.5,111999,6.62569e+06
253.6,112187,6.62576e+06
253.7,112375,6.62582e+06
253.8,112563,6.62589e+06
253.9,112752,6.62596e+06
254,112940,6.62602e+06
254.1,113129,6.62609e+06
254.2,113318,6.62616e+06
254.3,113507,6.62622e+06
254.4,113697,6.62629e+06
254.5,113886,6.62636e+06
254.6,114076,6.62642e+06
254.7,114266,6.62649e+06
254.8,114456,6.62655e+06
254.9,114646,6.62662e+06
255,114837,6.62668e+06
255.1,115028,6.62675e+06
255.2,115219,6.62682e+06
255.3,115410,6.62688e+06
255.4,115601,6.62695e+06
255.5,115793,6.62701e+06
255.6,115985,6.62708e+06
255.7,116177,6.62714e+06
255.8,116369,6.62721e+06
255.9,116561,6.62727e+06
256,116754,6.62734e+06
256.1,116947,6.6274e+06
256.2,117140,6.62747e+06
256.3,117333,6.62753e+06
256.4,117526,6.62759e+06
256.5,117720,6.62766e+06
256.6,117914,6.62772e+06
256.7,118108,6.62779e+06
256.8,118302,6.62785e+06
256.9,118496,6.62791e+06
257,118691,6.62798e+06
257.1,118886,6.62804e+06
257.2,119081,6.62811e+06
257.3,119276,6.62817e+06
257.4,119471,6.62823e+06
257.5,119667,6.6283e+06
257.6,119863,6.62836e+06
257.7,120059,6.62842e+06
257.8,120255,6.62849e+06
257.9,120451,6.62855e+06
258,120648,6.62861e+06
258.1,120845,6.62867e+06
258.2,121042,6.62874e+06
258.3,121239,6.6288e+06
258.4,121437,6.62886e+06
258.5,121634,6.62893e+06
258.6,121832,6.62899e+06
258.7,122030,6.62905e+06
258.8,122228,6.62911e+06
258.9,122427,6.62917e+06
259,122626,6.62924e+06
259.1,122825,6.6293e+06
259.2,123024,6.62936e+06
259.3,123223,6.62942e+06
259.4,123422,6.62948e+06
259.5,123622,6.62955e+06
259.6,123822,6.62961e+06
259.7,124022,6.62967e+06
259.8,124223,6.62973e+06
259.9,124423,6.62979e+06
260,124624,6.62985e+06
260.1,124825,6.62991e+06
260.2,125026,6.62997e+06
260.3,125227,6.63003e+06
260.4,125429,6.6301e+06
260.5,125631,6.63016e+06
260.6,125833,6.63022e+06
260.7,126035,6.63028e+06
260.8,126237,6.63034e+06
260.9,126440,6.6304e+06
261,126643,6.63046e+06
261.1,126846,6.63052e+06
261.2,127049,6.63058e+06
261.3,127252,6.63064e+06
261.4,127456,6.6307e+06
261.5,127660,6.63076e+06
261.6,127864,6.63082e+06
261.7,128068,6.63088e+06
261.8,128273,6.63094e+06
261.9,128478,6.631e+06
262,128683,6.63106e+06
262.1,128888,6.63111e+06
262.2,129093,6.63117e+06
262.3,129299,6.63123e+06
262.4,129504,6.63129e+06
262.5,129710,6.63135e+06
262.6,129916,6.63141e+06
262.7,130123,6.63147e+06
262.8,130329,6.63153e+06
262.9,130536,6.63159e+06
263,130743,6.63164e+06
263.1,130951,6.6317e+06
263.2,131158,6.63176e+06
263.3,131366,6.63182e+06
263.4,131574,6.63188e+06
263.5,131782,6.63193e+06
263.6,131990,6.63199e+06
263.7,132198,6.63205e+06
263.8,132407,6.63211e+06
263.9,132616,6.63217e+06
264,132825,6.63222e+06
264.1,133035,6.63228e+06
264.2,133244,6.63234e+06
264.3,133454,6.63239e+06
264.4,133664,6.63245e+06
264.5,133874,6.63251e+06
264.6,134085,6.63257e+06
264.7,134295,6.63262e+06
264.8,134506,6.63268e+06
264.9,134717,6.63274e+06
265,134929,6.63279e+06
265.1,135140,6.63285e+06
265.2,135352,6.63291e+06
265.3,135564,6.63296e+06
265.4,135776,6.63302e+06
265.5,135988,6.63307e+06
265.6,136201,6.63313e+06
265.7,136414,6.63319e+06
265.8,136627,6.63324e+06
265.9,136840,6.6333e+06
266,137053,6.63335e+06
266.1,137267,6.63341e+06
266.2,137481,6.63346e+06
266.3,137695,6.63352e+06
266.4,137909,6.63358e+06
266.5,138124,6.63363e+06
266.6,138339,6.63369e+06
266.7,138554,6.63374e+06
266.8,138769,6.6338e+06
266.9,138984,6.63385e+06
267,139200,6.63391e+06
267.1,139416,6.63396e+06
267.2,139632,6.63401e+06
267.3,139848,6.63407e+06
267.4,140065,6.63412e+06
267.5,140281,6.63418e+06
267.6,140498,6.63423e+06
267.7,140715,6.63429e+06
267.8,140933,6.63434e+06
267.9,141150,6.63439e+06
268,141368,6.63445e+06
268.1,141586,6.6345e+06
268.2,141804,6.63456e+06
268.3,142023,6.63461e+06
268.4,142242,6.63466e+06
268.5,142461,6.63472e+06
268.6,142680,6.63477e+06
268.7,142899,6.63482e+06
268.8,143119,6.63488e+06
268.9,143338,6.63493e+06
269,143558,6.63498e+06
269.1,143779,6.63504e+06
269.2,143999,6.63509e+06
269.3,144220,6.63514e+06
269.4,144441,6.63519e+06
269.5,144662,6.63525e+06
269.6,144883,6.6353e+06
269.7,145105,6.63535e+06
269.8,145327,6.6354e+06
269.9,145549,6.63546e+06
270,145771,6.63551e+06
270.1,145993,6.63556e+06
270.2,146216,6.63561e+06
270.3,146439,6.63566e+06
270.4,146662,6.63571e+06
270.5,146885,6.63577e+06
270.6,147109,6.63582e+06
270.7,147333,6.63587e+06
270.8,147557,6.63592e+06
270.9,147781,6.63597e+06
271,148006,6.63602e+06
271.1,148230,6.63607e+06
271.2,148455,6.63613e+06
271.3,148680,6.63618e+06
271.4,148906,6.63623e+06
271.5,149131,6.63628e+06
271.6,149357,6.63633e+06
271.7,149583,6.63638e+06
271.8,149810,6.63643e+06
271.9,150036,6.63648e+06
272,150263,6.63653e+06
272.1,150490,6.63658e+06
272.2,150717,6.63663e+06
272.3,150944,6.63668e+06
272.4,151172,6.63673e+06
272.5,151400,6.63678e+06
272.6,151628,6.63683e+06
272.7,151856,6.63688e+06
272.8,152085,6.63693e+06
272.9,152314,6.63698e+06
273,152543,6.63703e+06
273.1,152772,6.63708e+06
273.2,153002,6.63713e+06
273.3,153231,6.63717e+06
273.4,153461,6.63722e+06
273.5,153691,6.63727e+06
273.6,153922,6.63732e+06
273.7,154152,6.63737e+06
273.8,154383,6.63742e+06
273.9,154614,6.63747e+06
274,154846,6.63752e+06
274.1,155077,6.63756e+06
274.2,155309,6.63761e+06
274.3,155541,6.63766e+06
274.4,155773,6.63771e+06
274.5,156006,6.63776e+06
274.6,156238,6.6378e+06
274.7,156471,6.63785e+06
274.8,156705,6.6379e+06
274.9,156938,6.63795e+06
275,157172,6.638e+06
275.1,157405,6.63804e+06
275.2,157640,6.63809e+06
275.3,157874,6.63814e+06
275.4,158108,6.63819e+06
275.5,158343,6.63823e+06
275.6,158578,6.63828e+06
275.7,158814,6.63833e+06
275.8,159049,6.63837e+06
275.9,159285,6.63842e+06
276,159521,6.63847e+06
276.1,159757,6.63851e+06
276.2,159993,6.63856e+06
276.3,160230,6.63861e+06
276.4,160467,6.63865e+06
276.5,160704,6.6387e+06
276.6,160941,6.63874e+06
276.7,161179,6.63879e+06
276.8,161417,6.63884e+06
276.9,161655,6.63888e+06
277,161893,6.63893e+06
277.1,162132,6.63897e+06
277.2,162371,6.63902e+06
277.3,162610,6.63906e+06
277.4,162849,6.63911e+06
277.5,163088,6.63916e+06
277.6,163328,6.6392e+06
277.7,163568,6.63925e+06
277.8,163808,6.63929e+06
277.9,164049,6.63934e+06
278,164289,6.63938e+06
278.1,164530,6.63943e+06
278.2,164772,6.63947e+06
278.3,165013,6.63951e+06
278.4,165255,6.63956e+06
278.5,165497,6.6396e+06
278.6,165739,6.63965e+06
278.7,165981,6.63969e+06
278.8,166224,6.63974e+06
278.9,166466,6.63978e+06
279,166710,6.63982e+06
279.1,166953,6.63987e+06
279.2,167196,6.63991e+06
279.3,167440,6.63996e+06
279.4,167684,6.64e+06
279.5,167929,6.64004e+06
279.6,168173,6.64009e+06
279.7,168418,6.64013e+06
279.8,168663,6.64017e+06
279.9,168908,6.64022e+06
280,169154,6.64026e+06
280.1,169399,6.6403e+06
280.2,169645,6.64034e+06
280.3,169892,6.64039e+06
280.4,170138,6.64043e+06
280.5,170385,6.64047e+06
280.6,170632,6.64051e+06
280.7,170879,6.64056e+06
280.8,171126,6.6406e+06
280.9,171374,6.64064e+06
281,171622,6.64068e+06
281.1,171870,6.64073e+06
281.2,172118,6.64077e+06
281.3,172367,6.64081e+06
281.4,172616,6.64085e+06
281.5,172865,6.64089e+06
281.6,173115,6.64093e+06
281.7,173364,6.64098e+06
281.8,173614,6.64102e+06
281.9,173864,6.64106e+06
282,174115,6.6411e+06
282.1,174365,6.64114e+06
282.2,174616,6.64118e+06
282.3,174867,6.64122e+06
282.4,175119,6.64126e+06
282.5,175370,6.6413e+06
282.6,175622,6.64135e+06
282.7,175874,6.64139e+06
282.8,176127,6.64143e+06
282.9,176379,6.64147e+06
283,176632,6.64151e+06
283.1,176885,6.64155e+06
283.2,177138,6.64159e+06
283.3,177392,6.64163e+06
283.4,177646,6.64167e+06
283.5,177900,6.64171e+06
283.6,178154,6.64175e+06
283.7,178409,6.64179e+06
283.8,178664,6.64183e+06
283.9,178919,6.64187e+06
284,179174,6.64191e+06
284.1,179430,6.64194e+06
284.2,179686,6.64198e+06
284.3,179942,6.64202e+06
284.4,180198,6.64206e+06
284.5,180455,6.6421e+06
284.6,180712,6.64214e+06
284.7,180969,6.64218e+06
284.8,181226,6.64222e+06
284.9,181484,6.64226e+06
285,181742,6.64229e+06
285.1,182000,6.64233e+06
285.2,182258,6.64237e+06
285.3,182517,6.64241e+06
285.4,182776,6.64245e+06
285.5,183035,6.64249e+06
285.6,183294,6.64252e+06
285.7,183554,6.64256e+06
285.8,183814,6.6426e+06
285.9,184074,6.64264e+06
286,184334,6.64268e+06
286.1,184595,6.64271e+06
286.2,184856,6.64275e+06
286.3,185117,6.64279e+06
286.4,185378,6.64282e+06
286.5,185640,6.64286e+06
286.6,185902,6.6429e+06
286.7,186164,6.64294e+06
286.8,186427,6.64297e+06
286.9,186689,6.64301e+06
287,186952,6.64305e+06
287.1,187216,6.64308e+06
287.2,187479,6.64312e+06
287.3,187743,6.64316e+06
287.4,188007,6.64319e+06
287.5,188271,6.64323e+06
287.6,188536,6.64326e+06
287.7,188800,6.6433e+06
287.8,189065,6.64334e+06
287.9,189331,6.64337e+06
288,189596,6.64341e+06
288.1,189862,6.64344e+06
288.2,190128,6.64348e+06
288.3,190395,6.64352e+06
288.4,190661,6.64355e+06
288.5,190928,6.64359e+06
288.6,191195,6.64362e+06
288.7,191463,6.64366e+06
288.8,191730,6.64369e+06
288.9,191998,6.64373e+06
289,192266,6.64376e+06
289.1,192535,6.6438e+06
289.2,192803,6.64383e+06
289.3,193072,6.64387e+06
289.4,193342,6.6439e+06
289.5,193611,6.64394e+06
289.6,193881,6.64397e+06
289.7,194151,6.644e+06
289.8,194421,6.64404e+06
289.9,194692,6.64407e+06
290,194962,6.64411e+06
290.1,195234,6.64414e+06
290.2,195505,6.64417e+06
290.3,195776,6.64421e+06
290.4,196048,6.64424e+06
290.5,196320,6.64427e+06
290.6,196593,6.64431e+06
290.7,196866,6.64434e+06
290.8,197138,6.64437e+06
290.9,197412,6.64441e+06
291,197685,6.64444e+06
291.1,197959,6.64447e+06
291.2,198233,6.64451e+06
291.3,198507,6.64454e+06
291.4,198782,6.64457e+06
291.5,199056,6.64461e+06
291.6,199332,6.64464e+06
291.7,199607,6.64467e+06
291.8,199883,6.6447e+06
291.9,200158,6.64474e+06
292,200435,6.64477e+06
292.1,200711,6.6448e+06
292.2,200988,6.64483e+06
292.3,201265,6.64486e+06
292.4,201542,6.6449e+06
292.5,201819,6.64493e+06
292.6,202097,6.64496e+06
292.7,202375,6.64499e+06
292.8,202654,6.64502e+06
292.9,202932,6.64505e+06
293,203211,6.64508e+06
293.1,203490,6.64512e+06
293.2,203770,6.64515e+06
293.3,204049,6.64518e+06
293.4,204329,6.64521e+06
293.5,204609,6.64524e+06
293.6,204890,6.64527e+06
293.7,205171,6.6453e+06
293.8,205452,6.64533e+06
293.9,205733,6.64536e+06
294,206015,6.64539e+06
294.1,206296,6.64542e+06
294.2,206579,6.64545e+06
294.3,206861,6.64548e+06
294.4,207144,6.64551e+06
294.5,207427,6.64554e+06
294.6,207710,6.64557e+06
294.7,207994,6.6456e+06
294.8,208277,6.64563e+06
294.9,208561,6.64566e+06
295,208846,6.64569e+06
295.1,209130,6.64572e+06
295.2,209415,6.64575e+06
295.3,209701,6.64578e+06
295.4,209986,6.64581e+06
295.5,210272,6.64584e+06
295.6,210558,6.64587e+06
295.7,210844,6.6459e+06
295.8,211131,6.64592e+06
295.9,211418,6.64595e+06
296,211705,6.64598e+06
296.1,211992,6.64601e+06
296.2,212280,6.64604e+06
296.3,212568,6.64607e+06
296.4,212856,6.6461e+06
296.5,213145,6.64612e+06
296.6,213434,6.64615e+06
296.7,213723,6.64618e+06
296.8,214012,6.64621e+06
296.9,214302,6.64624e+06
297,214592,6.64626e+06
297.1,214882,6.64629e+06
297.2,215173,6.64632e+06
297.3,215463,6.64635e+06
297.4,215754,6.64637e+06
297.5,216046,6.6464e+06
297.6,216338,6.64643e+06
297.7,216630,6.64645e+06
297.8,216922,6.64648e+06
297.9,217214,6.64651e+06
298,217507,6.64653e+06
298.1,217800,6.64656e+06
298.2,218094,6.64659e+06
298.3,218387,6.64661e+06
298.4,218681,6.64664e+06
298.5,218976,6.64667e+06
298.6,219270,6.64669e+06
298.7,219565,6.64672e+06
298.8,219860,6.64675e+06
298.9,220155,6.64677e+06
299,220451,6.6468e+06
299.1,220747,6.64682e+06
299.2,221043,6.64685e+06
299.3,221340,6.64688e+06
299.4,221637,6.6469e+06
299.5,221934,6.64693e+06
299.6,222231,6.64695e+06
299.7,222529,6.64698e+06
299.8,222827,6.647e+06
